127920,128055,127871,127949,0
127950,128133,127900,128061,0
128056,128239,127936,128118,1
128118,128365,127454,127722,0
127724,128601,127663,128437,0
128430,128814,128430,128539,1
128535,128642,128470,128531,0
128532,128886,128495,128764,0
128765,129486,128765,129376,1
129377,129487,129341,129369,1
129371,129421,129300,129371,1
129370,129370,129320,129360,1
129360,129361,129275,129330,1
129330,129355,129266,129267,1
129268,129302,129244,129257,0
129258,129372,129215,129338,1
129338,129364,129296,129310,1
129311,129332,129199,129249,0
129250,129310,129208,129280,1
129281,129378,129246,129265,1
129266,129303,129151,129187,1
129187,129262,129050,129076,0
129076,129142,129005,129082,0
129081,129317,129012,129245,1
129242,129332,129129,129182,0
129182,129389,129180,129202,0
129200,129362,129160,129321,0
129322,130270,129300,129888,0
129889,130090,129858,129996,0
129994,130397,129950,130217,0
130216,130356,130154,130268,1
130270,130296,130101,130103,0
130098,130252,130096,130170,1
130165,130193,130113,130116,1
130117,130153,130028,130087,1
130088,130110,129888,129915,0
129937,130060,129906,130042,1
130040,130045,129869,129909,1
129910,129986,129874,129880,0
129881,129950,129872,129933,1
129936,129964,129869,129900,1
129901,129943,129862,129885,1
129884,129920,129840,129863,1
129864,129867,129770,129821,0
129820,129925,129683,129915,0
129914,130014,129875,129945,0
129946,130185,129938,130114,0
130113,130164,129930,130124,0
130122,130281,130037,130233,0
130232,130376,130137,130330,1
130330,130357,130170,130265,1
130266,130274,130014,130232,1
130235,130261,130087,130171,1
130172,130187,129942,130074,0
130073,130150,130065,130087,0
130085,130193,130062,130170,1
130174,130182,130030,130030,0
130035,130068,129921,130038,0
130038,130097,130005,130084,0
130082,130184,130074,130184,1
130184,130184,130100,130181,0
130182,130306,130162,130293,0
130291,130679,130273,130591,0
130588,130648,130566,130623,1
130624,130630,130535,130541,1
130542,130558,130452,130453,1
130452,130490,130418,130426,1
130425,130519,130287,130335,0
130333,130398,130200,130356,1
130350,130352,130045,130179,0
130186,130390,130135,130292,0
130290,130503,130227,130397,1
130397,130495,130325,130365,1
130365,130504,130334,130350,0
130350,130654,130350,130606,1
130605,130735,130431,130475,0
130475,130593,130284,130582,0
130584,130990,130551,130916,1
130917,130977,130819,130822,0
130823,131002,130823,130906,0
130908,131029,130870,130991,1
130990,130997,130799,130820,0
130818,130885,130790,130822,1
130822,130847,130785,130812,0
130811,130834,130764,130834,1
130835,130855,130765,130803,0
130798,130835,130746,130833,1
130833,130867,130774,130818,0
130814,130906,130793,130876,0
130874,130899,130849,130898,1
130895,130895,130846,130873,1
130873,130883,130730,130765,0
130765,130883,130744,130866,0
130867,131151,130848,131035,1
131035,131214,130964,131009,1
131011,131054,130937,130953,0
130953,131016,130943,130967,0
130966,131086,130958,130995,1
130995,131033,130643,130750,0
130743,130963,130647,130763,0
130762,130880,130677,130849,1
130851,130854,130532,130583,0
130584,130695,130545,130612,1
130611,130676,130543,130564,0
130566,130653,130559,130586,0
130584,130686,130521,130679,0
130678,130720,130644,130697,1
130697,130724,130658,130667,1
130668,130700,130643,130658,1
130660,130664,130508,130519,1
130518,130628,130431,130485,0
130486,130593,130473,130500,0
130499,130578,130495,130542,0
130543,130595,130532,130584,0
130586,130664,130570,130642,0
130640,130708,130630,130700,0
130698,130775,130658,130700,0
130699,130887,130635,130764,0
130777,130922,130757,130827,0
130826,130978,130757,130950,0
130951,131333,130948,131247,0
131246,131380,131243,131295,1
131305,131356,131068,131082,1
131080,131086,130840,130942,0
130941,131313,130937,131261,1
131262,131372,131171,131230,0
131223,131294,131190,131230,1
131231,131262,131141,131147,1
131146,131220,131058,131118,1
131119,131147,131011,131018,1
131020,131045,130956,130997,0
130998,131078,130984,131065,0
131065,131111,131031,131105,0
131102,131182,131077,131162,1
131160,131161,131047,131103,0
131103,131175,131077,131140,0
131138,131195,131133,131188,1
131190,131262,131092,131131,0
131128,131193,131114,131170,1
131170,131200,131095,131123,1
131125,131125,130911,130997,1
130996,130996,130623,130636,1
130636,130763,130585,130630,1
130629,130646,130400,130455,0
130460,130702,130430,130665,1
130663,130685,130507,130525,0
130515,130745,130366,130695,0
130696,130837,130670,130803,0
130802,131008,130761,130971,1
130970,131006,130893,130937,0
130935,130968,130905,130944,1
130945,130991,130928,130930,1
130930,130936,130788,130795,0
130792,131086,130780,131027,0
131024,131256,131000,131082,0
131025,131094,130981,131058,1
131055,131055,130956,130966,0
130968,131051,130928,131015,0
131012,131075,130965,131036,1
131035,131036,130716,130763,0
130765,130797,130651,130770,0
130774,130797,130695,130790,1
130791,130830,130728,130730,0
130729,130802,130640,130757,1
130758,130926,130660,130740,1
130742,130749,130522,130538,0
130549,130760,130547,130632,0
130633,130797,130567,130765,0
130764,130809,130637,130771,0
130775,131072,130752,130965,1
130965,130989,130788,130860,1
130860,130925,130731,130845,1
130844,130894,130778,130797,1
130796,130836,130680,130712,1
130711,130733,130680,130696,1
130700,130705,130350,130408,1
130410,130616,130312,130336,1
130334,130445,130210,130331,0
130333,130491,130310,130466,0
130466,130559,130436,130510,0
130507,130565,130466,130531,1
130530,130571,130396,130448,1
130446,130480,130307,130310,0
130310,130445,130306,130389,0
130387,130692,130374,130636,0
130635,130817,130630,130770,1
130770,130804,130677,130750,1
130748,130846,130630,130697,1
130695,130809,130455,130488,1
130487,130559,130399,130437,0
130437,130878,130275,130732,0
130730,131129,130700,131039,0
131038,131234,131026,131147,0
131149,131478,131147,131359,1
131360,131362,131119,131263,0
131263,131505,131260,131302,0
131305,131409,131213,131400,0
131402,131921,131361,131736,0
131735,131985,131735,131909,0
131908,132015,131868,131916,1
131912,131912,131809,131816,1
131815,131824,131743,131770,0
131769,131832,131700,131790,1
131790,131877,131735,131784,1
131783,131830,131755,131779,0
131778,131825,131740,131798,1
131801,131875,131782,131800,1
131800,131814,131740,131770,1
131769,131770,131714,131734,0
131730,131829,131705,131812,1
131814,131815,131709,131759,0
131758,131831,131638,131762,1
131762,131872,131525,131585,0
131586,131995,131559,131900,1
131899,131934,131538,131603,1
131604,131648,131300,131356,1
131351,131450,131200,131225,0
131226,131397,131158,131350,1
131350,131465,131100,131100,1
131115,131136,130340,130419,0
130420,130615,130397,130480,1
130480,130512,130011,130245,0
130245,130482,130162,130367,1
130369,130381,130100,130145,0
130143,130354,130124,130294,0
130293,130341,130267,130304,0
130312,130363,130276,130355,1
130355,130372,130290,130319,0
130319,130385,130301,130335,1
130335,130374,130280,130282,0
130282,130375,130208,130327,0
130330,130485,130330,130440,0
130441,130575,130429,130551,1
130550,130610,130485,130485,0
130484,130504,130380,130497,0
130499,130565,130415,130519,0
130512,130572,130304,130531,1
130532,130573,130374,130482,0
130476,130738,130427,130672,1
130671,130717,130533,130575,1
130577,130688,130370,130417,0
130422,130763,130413,130629,1
130627,130667,130463,130535,0
130537,130872,130258,130801,1
130802,130872,130663,130750,0
130750,130961,130745,130786,1
130791,130839,130591,130627,1
130628,130643,130430,130495,0
130493,130576,130470,130511,1
130512,130537,130470,130497,1
130494,130541,130458,130483,0
130485,130575,130485,130574,1
130575,130607,130487,130524,0
130523,130561,130502,130537,0
130537,130610,130521,130591,0
130592,130751,130592,130620,0
130614,130680,130604,130656,0
130654,130685,130632,130661,0
130661,130725,130626,130663,0
130663,130839,130634,130745,1
130745,130788,130585,130736,0
130736,130971,130630,130961,1
130963,130963,130830,130934,1
130935,130975,130825,130877,1
130880,130911,130787,130832,1
130834,131172,130720,130800,0
130801,131282,130710,131118,1
131126,131189,130772,130807,1
130806,130910,130628,130652,0
130648,130724,130542,130674,0
130675,130810,130655,130754,1
130752,130790,130545,130621,1
130620,130635,130539,130590,1
130592,130595,130470,130510,1
130691,130696,130587,130634,1
130635,130655,130530,130575,0
130575,130664,130545,130626,0
130628,130830,130615,130756,1
130756,130840,130725,130747,0
130745,130771,130727,130759,1
130755,130760,130689,130700,0
130698,130720,130624,130706,1
130707,130723,130494,130680,1
130671,130754,130369,130376,0
130375,130524,130316,130480,1
130481,130529,130395,130445,1
130442,130555,130371,130377,0
130376,130512,130374,130480,1
130477,130486,130220,130271,0
130272,130322,130150,130292,0
130298,130410,130216,130303,0
130305,130528,130232,130500,1
130501,130557,130425,130473,1
130475,130543,130440,130473,0
130472,130664,130463,130589,0
130587,130685,130585,130615,0
130613,130664,130588,130664,1
130662,130678,130576,130615,0
130615,130661,130579,130660,1
130662,130665,130578,130593,1
130592,130641,130545,130545,1
130545,130547,130410,130462,0
130460,130545,130405,130468,1
130467,130542,130325,130337,0
130339,130451,130331,130440,0
130436,130496,130376,130467,0
130470,130625,130346,130614,1
130617,130831,129795,129922,1
129919,129968,129732,129828,0
129828,129904,129730,129870,1
129870,129920,129807,129825,0
129825,130005,129825,129965,1
129967,130002,129760,129811,0
129808,130229,129807,130193,1
130194,130279,130130,130139,1
130142,130177,130035,130118,1
130121,130121,130030,130101,1
130103,130116,129971,130023,1
130021,130043,129875,129913,0
129913,130001,129904,129996,1
129995,130068,129970,129972,0
129972,130035,129932,130006,0
130010,130026,129974,130015,1
130015,130041,129897,129940,0
129938,130060,129925,129994,1
129995,130030,129914,129950,1
129949,129963,129880,129937,0
129937,130034,129906,129992,1
129992,130007,129936,129954,0
129953,130101,129945,130043,1
130044,130065,129980,130035,1
130036,130036,129820,129885,0
129896,130168,129547,130094,0
130100,130233,129987,130233,1
130238,130340,130080,130180,1
130181,130208,130070,130105,1
130114,130134,129835,129874,0
129869,129973,129788,129915,0
129913,130138,129736,129964,1
129961,130004,129881,129959,0
129957,130058,129935,130054,0
130057,130234,130055,130165,0
130161,130239,130139,130212,1
130212,130285,130153,130159,1
130157,130168,130119,130143,1
130141,130158,130103,130111,0
130111,130149,130105,130145,0
130145,130197,130124,130151,0
130154,130277,130127,130266,0
130266,130604,130253,130500,0
130495,130529,130433,130507,1
130507,130517,130433,130456,1
130454,130456,130401,130401,0
130402,130522,130388,130427,0
130428,130499,130363,130474,1
130477,130555,130266,130326,0
130326,130664,130311,130640,1
130643,130766,130579,130610,0
130607,130758,130595,130717,1
130716,130818,130650,130692,0
130695,130933,130666,130707,1
130705,130720,130110,130135,1
130145,130153,129887,130045,1
130046,130147,129971,130030,0
130031,130085,129990,130079,0
130078,130194,130023,130180,1
130180,130213,130129,130161,1
130160,130165,129990,130030,0
130031,130121,130012,130111,1
130111,130135,130082,130088,1
130090,130133,130061,130063,1
130059,130084,129980,130038,0
130037,130103,129992,130061,0
130062,130340,130059,130340,0
130341,130475,130290,130356,1
130357,130421,130298,130352,0
130347,130446,130330,130348,1
130346,130399,130186,130191,0
130192,130295,130157,130220,0
130218,130429,130176,130376,1
130377,130441,130107,130180,0
130188,130286,130067,130231,1
130232,130243,129960,130043,1
130044,130095,129950,129980,0
129979,130352,129905,130228,1
130205,130278,130059,130100,0
130103,130347,130015,130274,1
130277,130352,130203,130238,1
130239,130336,130101,130186,0
130195,130364,130185,130257,0
130255,130322,130240,130279,0
130275,130335,130205,130334,1
130335,130338,130235,130267,1
130585,130603,130432,130445,1
130443,130455,130389,130406,0
130405,130446,130318,130440,0
130440,130536,130440,130506,1
130507,130538,130485,130501,1
130500,130511,130447,130480,1
130480,130532,130471,130479,1
130481,130502,130426,130461,0
130460,130687,130460,130642,0
130637,130999,130620,130920,1
130920,130996,130819,130882,1
130885,130945,130778,130790,0
130782,130889,130781,130821,0
130819,130939,130790,130890,1
130894,131163,130876,130880,1
130882,130915,130767,130862,0
130859,131033,130819,131002,1
131001,131128,130885,130891,1
130890,130936,130813,130851,0
130851,131005,130840,130960,0
130961,131009,130900,130962,0
130961,131002,130920,130980,1
130979,131015,130950,130969,1
130969,131025,130903,130929,0
130929,130981,130925,130965,1
130965,130985,130918,130943,1
130941,130985,130901,130923,1
130922,130943,130846,130913,1
130915,130961,130877,130901,0
130904,130961,130850,130959,1
130960,130974,130933,130940,0
130942,131206,130910,131098,1
131106,131106,130742,130805,1
130806,130843,130670,130786,1
130784,130891,130579,130590,0
130588,130839,130540,130765,1
130765,130787,130631,130729,0
130744,130785,130691,130753,0
130756,130791,130668,130763,0
130762,131494,130732,131425,0
131427,131855,131349,131852,1
131856,131858,131647,131694,1
131693,131713,131460,131579,1
131578,131628,131467,131570,0
131572,131630,131486,131615,0
131616,131701,131561,131692,1
131691,131730,131658,131666,1
131668,131691,131614,131664,0
131667,131685,131639,131682,1
131682,131715,131661,131678,0
131679,131791,131650,131770,1
131768,131776,131610,131653,1
131653,131680,131633,131653,1
131652,131664,131620,131631,1
131630,131643,131605,131621,0
131621,131700,131619,131697,0
131696,131779,131645,131712,0
131711,131765,131643,131716,0
131717,131945,131716,131915,0
131916,131997,131882,131922,0
131922,131956,131865,131943,0
131936,132272,131935,132192,0
132193,132427,132170,132260,1
132259,132284,132055,132104,1
132105,132215,131865,131929,1
131927,132009,131781,131920,1
131922,132061,131910,131913,0
131912,132003,131895,131937,0
131939,132226,131685,132111,1
132106,132120,131756,131841,1
131843,131890,131782,131786,0
131786,131852,131780,131836,1
131842,131897,131734,131789,0
131785,131835,131764,131792,1
131792,131804,131700,131744,0
131744,131845,131724,131794,1
131794,131812,131751,131777,1
131776,131784,131660,131681,0
131682,131730,131674,131721,0
131723,131760,131660,131748,1
131747,131788,131514,131519,0
131517,131665,131472,131623,0
131624,131741,131620,131723,1
131724,131737,131611,131673,1
131674,131805,131592,131668,0
131671,132098,131191,131934,1
131933,132176,131562,131775,1
131771,131771,130609,130790,1
130792,130919,130585,130715,1
130713,130733,130376,130656,0
130657,130711,130533,130703,1
130705,130736,130629,130675,1
130677,130682,130565,130570,0
130572,130665,130545,130656,1
130655,130665,130584,130643,1
130646,130665,130567,130618,0
130620,130670,130605,130634,0
130634,130696,130624,130658,0
130655,130719,130615,130714,0
130715,130730,130687,130726,0
130727,130775,130724,130754,1
130752,130755,130720,130725,1
130718,130745,130706,130713,0
130714,130752,130684,130727,0
130726,131121,130639,131052,0
131054,131080,130880,131056,0
131053,131309,131000,131282,1
131282,131372,131185,131211,1
131210,131360,131175,131191,1
131190,131280,130923,131100,1
131099,131454,130323,130446,0
130445,131261,130437,131125,0
131127,131582,131120,131148,1
131151,131247,131066,131108,1
131109,131206,131020,131060,1
131063,131130,131038,131041,0
131042,131168,131027,131091,0
131089,131180,131070,131174,1
131174,131201,131120,131131,1
131170,131180,131103,131133,0
131133,131260,131118,131203,0
131206,131346,131165,131338,1
131339,131406,131230,131260,1
131261,131267,131196,131234,0
131234,131251,131201,131240,1
131238,131241,131174,131209,1
131210,131221,131170,131185,1
131190,131230,131035,131067,0
131066,131150,130921,131150,1
131151,131200,131015,131077,0
131077,131142,131000,131078,1
131080,131141,130985,130990,0
130994,131100,130975,131025,0
131024,131161,131017,131081,1
131080,131097,130979,130990,1
130989,131109,130550,130573,0
130570,130732,130534,130658,0
130659,130754,130652,130743,0
130750,130810,130680,130788,1
130791,130856,130745,130771,1
130775,130790,130734,130734,0
130735,130774,130726,130757,1
130757,130771,130722,130727,0
130728,130752,130710,130740,1
130739,130761,130683,130727,0
130726,130795,130677,130779,0
130778,130813,130698,130782,0
130782,130806,130745,130794,0
130793,130811,130763,130797,0
130795,130893,130782,130821,0
130820,130943,130802,130884,1
130888,130902,130678,130732,0
130732,130893,130705,130806,1
130809,130851,130730,130791,1
130792,130823,130688,130777,0
130778,131216,130778,131189,1
131191,131315,131166,131167,1
131166,131179,131043,131155,1
131154,131269,131100,131107,1
131103,131166,130732,130852,1
130855,130924,130780,130840,1
130839,130875,130817,130826,0
130829,130884,130818,130859,1
130860,130860,130800,130858,1
130858,130862,130730,130771,0
130770,130800,130757,130777,1
130787,130793,130747,130787,1
130787,130790,130730,130760,1
130762,130786,130742,130750,0
130752,130826,130715,130760,0
130760,130976,130746,130912,1
130913,130956,130870,130881,0
130881,130913,130858,130903,0
130900,130943,130883,130918,0
130918,130943,130901,130925,0
130922,131204,130919,131138,1
131139,131151,130920,130953,0
130953,131301,130870,131217,0
131215,131262,131036,131235,0
131235,131472,131220,131265,0
131266,131347,131205,131278,0
131276,131744,131276,131604,0
131601,131771,131590,131707,0
131708,131835,131559,131737,0
131736,131944,131709,131762,1
131764,131833,131677,131710,1
131710,131747,131628,131640,1
131636,131647,131576,131591,1
131595,131602,131516,131550,1
131550,131575,131509,131517,0
131518,131601,131513,131600,0
131592,131612,131532,131604,1
131605,131619,131555,131602,1
131602,131648,131583,131592,1
131593,131671,131563,131574,0
131574,131654,131544,131652,1
131651,131672,131614,131639,1
131639,131660,131553,131612,1
131608,131612,131540,131549,0
131548,131659,131535,131593,0
131586,131713,131412,131675,1
131677,131769,131490,131549,1
131548,131575,131344,131444,0
131443,131571,131400,131514,1
131515,131516,131344,131436,1
131435,131465,131217,131322,1
131323,131426,130948,130965,1
130962,131060,130860,130953,0
130952,131060,130840,131043,0
131041,131141,131020,131120,1
131114,131128,130893,131016,1
131018,131046,130132,130155,0
130157,130447,130098,130323,0
130316,130453,130309,130409,0
130418,130443,130330,130441,1
130446,130451,130349,130397,1
130391,130401,130312,130315,1
130316,130359,130215,130286,0
130288,130447,130283,130398,0
130397,130460,130358,130400,0
130403,130439,130389,130415,1
130418,130467,130385,130395,0
130394,130506,130389,130429,1
130427,130489,130204,130334,0
130335,130375,130047,130351,1
130352,130397,129905,130004,0
130005,130190,129982,130057,1
130060,130158,129935,129988,1
129987,130090,129776,129838,0
129839,130158,129783,130156,1
130155,130155,129875,129990,1
129991,129993,129571,129714,1
129715,129752,129350,129541,0
129542,129751,129529,129741,0
129749,129839,129696,129768,0
129766,129934,129760,129827,0
129825,129851,129753,129845,0
129850,129935,129813,129853,1
129756,129763,129633,129675,1
129677,129718,129596,129671,1
129670,129758,129634,129649,0
129648,129736,129621,129692,0
129693,129771,129686,129731,1
129727,129742,129637,129667,0
129667,129745,129638,129741,0
129743,129875,129724,129841,0
129839,129892,129730,129852,1
129853,129914,129524,129627,0
129623,129740,129551,129702,0
129705,129808,129630,129759,0
129758,129865,129742,129835,0
129836,129951,129773,129876,1
129876,129907,129415,129805,0
129806,129946,129687,129870,1
129870,129982,129763,129844,1
129843,129938,129650,129804,1
129802,129843,129649,129757,1
129760,129837,129685,129735,1
129735,129760,129680,129706,1
129705,129787,129673,129690,0
129691,129770,129675,129749,0
129747,129827,129690,129820,1
129817,129820,129769,129796,0
129796,129890,129766,129870,0
129868,130258,129815,130196,1
130198,130255,130135,130152,0
130151,130192,130133,130155,1
130153,130157,130050,130075,0
130075,130157,130072,130125,1
130125,130181,129974,130067,1
130067,130079,129985,130050,1
130051,130157,129868,130005,1
130002,130100,129902,129966,1
129949,130293,129841,129872,1
129864,129864,129490,129608,0
129609,129688,129468,129625,0
129626,129772,129504,129732,0
129724,129848,129613,129731,0
129728,129810,129619,129781,1
129781,129944,129651,129685,1
129686,129805,129492,129538,1
129536,129568,129315,129423,1
129427,129450,129350,129361,1
129360,129462,129357,129358,1
129360,129401,129129,129200,0
129196,129343,129190,129313,0
129313,129386,129306,129340,0
129343,129402,129303,129362,0
129365,129409,129324,129407,1
129407,129412,129208,129208,0
129216,129283,129210,129278,0
129280,129372,129257,129351,0
129351,129376,129310,129356,1
129355,129424,129254,129283,1
129284,129284,128963,128989,0
128988,129108,128880,129062,1
129059,129164,128948,129007,1
129008,129065,128795,128820,1
128822,128871,128521,128558,0
128561,128676,128492,128576,0
128577,128895,128430,128736,1
128734,128863,128574,128693,1
128685,128755,128508,128606,1
128606,128724,128477,128578,0
128591,128618,128470,128615,0
128610,128769,128552,128722,0
128721,128787,128688,128750,0
128754,128833,128707,128787,0
128784,128880,128742,128851,1
128842,128865,128762,128802,1
128808,128813,128733,128733,0
128730,128871,128730,128825,1
128825,128889,128720,128795,1
128796,128823,128711,128720,0
128719,128771,128704,128723,1
128723,128740,128665,128694,0
128693,128755,128664,128728,1
128729,128801,128635,128652,0
128652,128721,128567,128687,1
128684,128705,128558,128596,1
128599,128635,128463,128597,0
128597,128822,128593,128721,1
128720,128778,128613,128650,0
128653,128850,128623,128802,0
128803,129193,128774,128960,0
128960,129083,128853,129015,0
129015,129268,129010,129154,1
129155,129297,128839,128972,0
128973,128993,128843,128974,0
128972,129108,128952,129063,0
129063,129081,129011,129074,1
129076,129125,128685,128765,0
128766,128900,128766,128814,0
128787,128885,128776,128829,0
128835,128895,128806,128890,1
128891,128897,128821,128830,1
128827,128874,128783,128814,1
128813,128841,128668,128696,1
128695,128695,128562,128612,1
128610,128629,128580,128585,0
128582,128656,128550,128642,1
128643,128685,128600,128603,0
128603,128678,128504,128640,0
128639,128827,128539,128740,1
128742,128811,128584,128631,0
128630,128859,128627,128824,1
128824,128889,128585,128587,0
128588,128804,128559,128708,1
128708,128753,128169,128262,1
128258,128295,127962,128230,1
128245,128388,128064,128220,1
128221,128332,128034,128178,0
128176,128307,128139,128280,0
128271,128385,128233,128342,1
128343,128372,128262,128283,1
128283,128344,128263,128280,0
128275,128389,128255,128363,1
128446,128474,128280,128282,0
128284,128467,128277,128307,1
128306,128345,128192,128192,0
128193,128326,128193,128325,0
128325,128365,128300,128354,0
128355,128455,128330,128423,1
128424,128514,128370,128410,0
128409,128525,128400,128412,0
128411,128495,128365,128461,0
128462,128663,128435,128643,0
128642,128782,128618,128714,1
128713,128723,128581,128630,1
128640,128665,128478,128627,1
128625,128675,128554,128622,1
128624,128686,128445,128509,1
128508,128544,128420,128480,0
128481,128645,128452,128550,0
128551,128703,128545,128643,0
128640,128787,128625,128740,0
128730,128824,128634,128760,0
128761,128972,128758,128970,1
128970,129006,128860,128886,1
128887,128893,128807,128817,0
128818,128864,128815,128839,0
128840,129035,128838,128973,1
128973,128973,128832,128903,1
128904,128911,128665,128677,0
128676,128838,128619,128813,0
128815,128919,128785,128888,1
128890,128950,128875,128880,1
128875,128901,128803,128874,0
128875,128945,128842,128897,1
128897,129012,128811,128822,1
128824,128953,128743,128778,1
128778,128858,128537,128710,1
128708,128873,128642,128683,1
128684,128717,128537,128662,1
128654,128659,128413,128612,0
128611,128751,128589,128683,1
128684,128726,128576,128600,0
128596,128742,128441,128725,0
128723,129177,128659,129089,0
129095,129198,129012,129123,1
129129,129333,128994,128994,0
128991,129047,128968,129010,0
129006,129128,129000,129056,1
129058,129102,129030,129057,0
129057,129080,129044,129061,0
129055,129238,129054,129165,0
129163,129231,129122,129198,0
129197,129385,129191,129262,1
129263,129270,129183,129248,1
129248,129261,129209,129241,1
129244,129295,129179,129202,1
129201,129225,129142,129142,1
129143,129185,129071,129093,0
129095,129165,129033,129161,0
129164,129444,129162,129344,1
129346,129384,129255,129346,0
129345,129403,129241,129362,1
129359,129546,129275,129302,0
129303,129384,129240,129312,0
129313,129335,129150,129324,0
129325,129576,129309,129460,1
129459,129980,128750,128782,1
128782,128979,128628,128650,0
128651,128691,128433,128659,1
128665,128746,128436,128573,1
128569,128714,128335,128429,0
128428,128562,128383,128541,0
128542,128607,128515,128582,1
128578,128589,128513,128529,1
128527,128560,128456,128482,1
128482,128489,128364,128421,1
128422,128441,128274,128278,0
128278,128419,128241,128348,0
128353,128481,128353,128449,0
128449,128557,128396,128480,0
128478,128548,128444,128510,1
128510,128536,128366,128387,1
128386,128472,128214,128353,0
128351,128782,128351,128644,0
128644,129041,128622,128936,1
128936,128978,128776,128805,0
128804,129033,128758,128866,0
128866,128910,128768,128903,0
128903,129159,128823,128976,0
128977,129208,128970,129033,1
129029,129165,128965,129015,0
129019,129564,129002,129370,1
129369,129508,129325,129329,0
129326,129400,129310,129345,1
129340,129470,129306,129322,0
129317,129409,129295,129385,1
129383,129390,129307,129333,1
129324,129366,129285,129321,1
129322,129351,129300,129318,1
129322,129325,129218,129223,1
129225,129253,129043,129157,1
129159,129193,129104,129138,0
129139,129232,129121,129171,0
129174,129222,129074,129205,0
129204,129358,129155,129266,0
129266,129365,129186,129314,0
129315,129435,129262,129370,1
129371,129431,129226,129263,0
129271,129870,129255,129785,1
129786,129904,129552,129604,1
129602,129933,129566,129577,0
129576,129751,129568,129589,1
129587,129591,129131,129314,0
129313,129536,129241,129531,1
129530,129581,129289,129304,1
129294,129295,129106,129186,0
129186,129264,129118,129190,0
129193,129267,129161,129198,0
129206,129360,129192,129335,0
129332,129370,129301,129353,1
129353,129368,129268,129278,0
129363,129442,129353,129380,1
129380,129400,129334,129358,1
129357,129358,129152,129222,1
129221,129267,129179,129203,0
129202,129292,129201,129269,1
129270,129280,129192,129214,0
129206,129263,129201,129231,0
129230,129321,129222,129320,1
129320,129388,129269,129320,0
129324,129468,129317,129400,0
129400,129484,129389,129418,0
129419,129483,129405,129446,0
129448,129485,129415,129455,1
129454,129473,129392,129412,1
129412,129436,129316,129390,0
129390,129446,129331,129408,1
129408,129425,129358,129376,1
129378,129400,129285,129350,1
129352,129360,129222,129292,1
129292,129330,129236,129278,0
129271,129337,129271,129329,0
129332,129372,129296,129342,1
129340,129372,129279,129284,0
129280,129382,129251,129335,1
129332,129336,129294,129307,0
129306,129351,129298,129338,1
129337,129337,128875,128974,0
128973,129087,128839,129031,1
129032,129064,128973,129002,0
129002,129234,128995,129172,1
129172,129209,129140,129159,0
129161,129291,129160,129247,1
129249,129282,129009,129023,0
129025,129162,128927,129032,0
129031,129138,129019,129088,0
129091,129303,128954,129292,0
129288,129362,129214,129292,0
129291,129496,129289,129327,1
129327,129428,129253,129309,1
129309,129317,129079,129120,1
129125,129126,128551,128555,0
128559,128784,128523,128693,1
128695,128732,128608,128642,1
128644,128684,128549,128639,0
128641,128791,128637,128749,1
128749,128786,128615,128622,1
128620,128620,128493,128550,1
128555,128576,128501,128522,0
128522,128550,128494,128542,1
128544,128558,128415,128445,0
128446,128584,128420,128537,1
128545,128588,128485,128539,0
128539,128608,128515,128600,1
128599,128642,128535,128554,1
128555,128573,128496,128511,1
128511,128545,128378,128481,0
128480,128655,128466,128553,0
128552,128776,128535,128621,0
128622,128913,128622,128908,0
128901,128970,128811,128917,0
128918,129410,128828,129327,0
129329,129775,129325,129405,0
129403,129620,129335,129448,0
129447,129543,129261,129474,0
129476,129679,129352,129651,1
129655,129690,129376,129434,1
129432,129479,129349,129364,1
129354,129496,129188,129319,0
129319,129361,129269,129340,0
129336,129435,129321,129408,1
129406,129430,129368,129393,0
129393,129459,129357,129401,1
129398,129443,129379,129385,0
129384,129553,129363,129467,1
129467,129566,129334,129412,0
129414,129638,129406,129596,1
129593,129626,129550,129573,0
129573,129638,129498,129622,0
129623,129657,129580,129655,0
129653,129854,129599,129737,1
129737,129828,129509,129533,0
129536,129692,129534,129632,1
129631,129836,129597,129629,0
129629,130060,129620,129971,1
129969,129969,129720,129838,1
129842,129859,129416,129533,0
129534,129947,129430,129879,0
129879,130486,129719,130318,0
130316,130614,130272,130543,1
130544,130544,130361,130412,0
130407,130512,130391,130451,0
130455,130567,130441,130541,1
130542,130546,130423,130449,1
130448,130503,130387,130401,0
130402,130493,130386,130492,1
130492,130542,130439,130440,1
130458,130593,130435,130436,1
130439,130464,130387,130420,1
130420,130486,130372,130379,0
130376,130476,130372,130440,1
130441,130448,130337,130339,0
130339,130413,130312,130356,1
130359,130398,130320,130329,0
130329,130413,130307,130333,0
130339,130467,130336,130396,1
130400,130404,130170,130331,1
130331,130413,130065,130169,1
130166,130173,129754,129813,0
129813,129997,129684,129904,1
129902,130055,129809,129875,0
129875,130162,129832,129895,1
129894,129942,129671,129744,1
129747,129814,129532,129595,0
129593,129858,129442,129858,1
129866,129880,129652,129713,1
129712,129723,129630,129678,0
129684,129865,129647,129806,0
129804,130020,129794,129958,1
129959,130018,129926,129943,1
129956,129956,129956,129956,1
129922,129974,129849,129913,0
129913,130002,129906,129943,0
129944,130065,129873,130045,1
130044,130077,129913,129994,0
129996,130110,129985,130054,0
130054,130154,130027,130130,1
130137,130148,130058,130127,0
130127,130167,130072,130133,0
130132,130320,130118,130233,0
130233,130367,130099,130302,1
130301,130434,130161,130189,0
